   [process_num_20] 2025-04-19_01-51-34    206,994.90 ops/sec  AvgPwr: 913.46 W, StartPwr: 792 W, Diff: 121.46 W
   [process_num_20] 2025-04-19_05-07-28    205,822.24 ops/sec  AvgPwr: 908.10 W, StartPwr: 792 W, Diff: 116.10 W
   [process_num_20] 2025-04-19_08-23-28    205,899.23 ops/sec  AvgPwr: 906.15 W, StartPwr: 792 W, Diff: 114.15 W
   [process_num_20] 2025-04-19_11-39-34    207,066.64 ops/sec  AvgPwr: 929.85 W, StartPwr: 792 W, Diff: 137.85 W
   ---------------------------------------------------------------------------
   [process_num_30] 2025-04-18_19-26-45    306,879.54 ops/sec  AvgPwr: 960.28 W, StartPwr: 780 W, Diff: 180.28 W
   [process_num_30] 2025-04-18_22-43-01    305,562.00 ops/sec  AvgPwr: 952.57 W, StartPwr: 792 W, Diff: 160.57 W
   [process_num_30] 2025-04-19_01-58-38    306,682.22 ops/sec  AvgPwr: 959.71 W, StartPwr: 792 W, Diff: 167.71 W
   [process_num_30] 2025-04-19_05-14-34    307,192.21 ops/sec  AvgPwr: 966.90 W, StartPwr: 792 W, Diff: 174.90 W
   [process_num_30] 2025-04-19_08-30-36    305,239.34 ops/sec  AvgPwr: 954.29 W, StartPwr: 792 W, Diff: 162.29 W
   [process_num_30] 2025-04-19_11-46-39    306,247.95 ops/sec  AvgPwr: 960.88 W, StartPwr: 792 W, Diff: 168.88 W
   ---------------------------------------------------------------------------
   [process_num_40] 2025-04-18_19-34-05    401,370.61 ops/sec  AvgPwr: 980.20 W, StartPwr: 780 W, Diff: 200.20 W
   [process_num_40] 2025-04-18_22-50-21    402,335.64 ops/sec  AvgPwr: 986.05 W, StartPwr: 792 W, Diff: 194.05 W
   [process_num_40] 2025-04-19_02-05-57    402,713.55 ops/sec  AvgPwr: 985.14 W, StartPwr: 780 W, Diff: 205.14 W
   [process_num_40] 2025-04-19_05-21-53    399,089.69 ops/sec  AvgPwr: 976.00 W, StartPwr: 780 W, Diff: 196.00 W
   [process_num_40] 2025-04-19_08-37-55    400,457.19 ops/sec  AvgPwr: 980.65 W, StartPwr: 792 W, Diff: 188.65 W
   [process_num_40] 2025-04-19_11-53-58    404,399.30 ops/sec  AvgPwr: 972.00 W, StartPwr: 780 W, Diff: 192.00 W
   ---------------------------------------------------------------------------
   [process_num_50] 2025-04-18_19-41-43    513,118.48 ops/sec  AvgPwr: 1,001.02 W, StartPwr: 792 W, Diff: 209.02 W
   [process_num_50] 2025-04-18_22-58-03    519,032.86 ops/sec  AvgPwr: 1,007.12 W, StartPwr: 792 W, Diff: 215.12 W
   [process_num_50] 2025-04-19_02-13-37    523,651.37 ops/sec  AvgPwr: 999.47 W, StartPwr: 792 W, Diff: 207.47 W
   [process_num_50] 2025-04-19_05-29-30    517,740.34 ops/sec  AvgPwr: 1,008.65 W, StartPwr: 792 W, Diff: 216.65 W
   [process_num_50] 2025-04-19_08-45-31    504,621.84 ops/sec  AvgPwr: 1,020.57 W, StartPwr: 792 W, Diff: 228.57 W
   [process_num_50] 2025-04-19_12-01-33    518,775.42 ops/sec  AvgPwr: 1,008.32 W, StartPwr: 792 W, Diff: 216.32 W
   ---------------------------------------------------------------------------
   [process_num_60] 2025-04-18_19-49-41    606,752.04 ops/sec  AvgPwr: 1,010.13 W, StartPwr: 792 W, Diff: 218.13 W
   [process_num_60] 2025-04-18_23-05-59    609,696.89 ops/sec  AvgPwr: 1,004.29 W, StartPwr: 780 W, Diff: 224.29 W
   [process_num_60] 2025-04-19_02-21-33    601,539.53 ops/sec  AvgPwr: 1,017.16 W, StartPwr: 792 W, Diff: 225.16 W
   [process_num_60] 2025-04-19_05-37-27    612,939.94 ops/sec  AvgPwr: 1,022.46 W, StartPwr: 780 W, Diff: 242.46 W
   [process_num_60] 2025-04-19_08-53-27    610,558.48 ops/sec  AvgPwr: 1,015.50 W, StartPwr: 780 W, Diff: 235.50 W
   [process_num_60] 2025-04-19_12-09-32    610,614.99 ops/sec  AvgPwr: 1,004.35 W, StartPwr: 792 W, Diff: 212.35 W
   ---------------------------------------------------------------------------
   [process_num_70] 2025-04-18_19-57-56    705,692.80 ops/sec  AvgPwr: 1,010.63 W, StartPwr: 780 W, Diff: 230.63 W
   [process_num_70] 2025-04-18_23-14-10    702,932.53 ops/sec  AvgPwr: 1,014.86 W, StartPwr: 792 W, Diff: 222.86 W
   [process_num_70] 2025-04-19_02-29-44    704,377.67 ops/sec  AvgPwr: 1,015.02 W, StartPwr: 780 W, Diff: 235.02 W
   [process_num_70] 2025-04-19_05-45-36    705,511.39 ops/sec  AvgPwr: 1,010.00 W, StartPwr: 780 W, Diff: 230.00 W
   [process_num_70] 2025-04-19_09-01-38    707,627.86 ops/sec  AvgPwr: 1,015.32 W, StartPwr: 780 W, Diff: 235.32 W
   [process_num_70] 2025-04-19_12-17-44    697,873.67 ops/sec  AvgPwr: 1,004.78 W, StartPwr: 780 W, Diff: 224.78 W
   ---------------------------------------------------------------------------
   [process_num_80] 2025-04-18_20-06-37    756,244.82 ops/sec  AvgPwr: 1,009.43 W, StartPwr: 792 W, Diff: 217.43 W
   [process_num_80] 2025-04-18_23-22-40    754,632.97 ops/sec  AvgPwr: 1,015.43 W, StartPwr: 780 W, Diff: 235.43 W
   [process_num_80] 2025-04-19_02-38-28    758,066.73 ops/sec  AvgPwr: 1,013.02 W, StartPwr: 780 W, Diff: 233.02 W
   [process_num_80] 2025-04-19_05-54-17    757,459.67 ops/sec  AvgPwr: 1,004.86 W, StartPwr: 792 W, Diff: 212.86 W
   [process_num_80] 2025-04-19_09-10-25    756,747.31 ops/sec  AvgPwr: 1,005.60 W, StartPwr: 780 W, Diff: 225.60 W
   [process_num_80] 2025-04-19_12-26-30    756,123.93 ops/sec  AvgPwr: 1,017.49 W, StartPwr: 780 W, Diff: 237.49 W
   ---------------------------------------------------------------------------
   [process_num_88] 2025-04-18_20-15-51    781,634.34 ops/sec  AvgPwr: 1,022.40 W, StartPwr: 792 W, Diff: 230.40 W
   [process_num_88] 2025-04-18_23-31-50    781,411.56 ops/sec  AvgPwr: 1,016.53 W, StartPwr: 780 W, Diff: 236.53 W
   [process_num_88] 2025-04-19_02-47-44    781,923.93 ops/sec  AvgPwr: 1,012.24 W, StartPwr: 780 W, Diff: 232.24 W
   [process_num_88] 2025-04-19_06-03-35    779,221.99 ops/sec  AvgPwr: 1,019.73 W, StartPwr: 780 W, Diff: 239.73 W
   [process_num_88] 2025-04-19_09-19-36    781,523.37 ops/sec  AvgPwr: 1,016.80 W, StartPwr: 792 W, Diff: 224.80 W
   [process_num_88] 2025-04-19_12-35-45    783,378.11 ops/sec  AvgPwr: 1,019.48 W, StartPwr: 780 W, Diff: 239.48 W
